timestamp,controller,occupancy,occupancy_count,predicted_count,predicted_occupancy,outdoor_temperature,indoor_before,action,indoor_temperature
2021-11-09 06:00:00,rl_ppo,0,0,0.16252779960632324,0,26.29999924,28.0,0,27.9319999696
2021-11-09 06:05:00,rl_ppo,0,0,0.2932610511779785,0,26.29999924,27.9319999696,0,27.866719940416
2021-11-09 06:10:00,rl_ppo,0,0,0.40926551818847656,0,26.29999924,27.866719940416,0,27.80405111239936
2021-11-09 06:15:00,rl_ppo,0,0,0.5208802223205566,0,26.29999924,27.80405111239936,0,27.743889037503386
2021-11-09 06:20:00,rl_ppo,0,0,0.6247169971466064,0,26.29999924,27.743889037503386,0,27.68613344560325
2021-11-09 06:25:00,rl_ppo,0,0,0.721996545791626,0,26.29999924,27.68613344560325,0,27.63068807737912
2021-11-09 06:30:00,rl_ppo,0,0,0.813730001449585,0,26.23332787,27.63068807737912,0,27.574793669083956
2021-11-09 06:35:00,rl_ppo,0,0,0.9089701175689697,0,26.20000076,27.574793669083956,0,27.5198019527206
2021-11-09 06:40:00,rl_ppo,0,0,1.021188497543335,1,26.10001945,27.5198019527206,0,27.463010652611775
2021-11-09 06:45:00,rl_ppo,0,0,1.204871654510498,1,26.19999504,27.463010652611775,0,27.412490028107303
2021-11-09 06:50:00,rl_ppo,0,0,1.6844022274017334,1,26.20000076,27.412490028107303,0,27.36399045738301
2021-11-09 06:55:00,rl_ppo,0,0,2.701932430267334,1,26.20000076,27.36399045738301,0,27.31743086948769
2021-11-09 07:00:00,rl_ppo,0,0,2.826310157775879,1,26.20000076,27.31743086948769,0,27.272733665108184
2021-11-09 07:05:00,rl_ppo,0,0,2.9360508918762207,1,26.20000076,27.272733665108184,0,27.229824348903858
2021-11-09 07:10:00,rl_ppo,0,0,3.0327389240264893,1,26.20000076,27.229824348903858,0,27.188631405347703
2021-11-09 07:15:00,rl_ppo,0,0,3.118128776550293,1,26.20000076,27.188631405347703,0,27.149086179533796
2021-11-09 07:20:00,rl_ppo,0,0,3.2005937099456787,1,26.39999962,27.149086179533796,0,27.119122717152443
2021-11-09 07:25:00,rl_ppo,0,0,3.272134780883789,1,26.40000725,27.119122717152443,0,27.090358098466346
2021-11-09 07:30:00,rl_ppo,0,0,3.342064619064331,1,26.60000038,27.090358098466346,0,27.070743789727693
2021-11-09 07:35:00,rl_ppo,0,0,3.406183958053589,1,26.70000076,27.070743789727693,0,27.055914068538584
2021-11-09 07:40:00,rl_ppo,0,0,3.472827911376953,1,27.00002289,27.055914068538584,0,27.05367842139704
2021-11-09 07:45:00,rl_ppo,0,0,3.5368492603302,1,27.20000076,27.05367842139704,0,27.05953131494116
2021-11-09 07:50:00,rl_ppo,0,0,3.6025869846343994,1,27.49890518,27.05953131494116,0,27.077106269543513
2021-11-09 07:55:00,rl_ppo,0,0,3.6655712127685547,1,27.69997406,27.077106269543513,0,27.102020981161772
2021-11-09 08:00:00,rl_ppo,0,0,3.7179641723632812,1,27.70001793,27.102020981161772,0,27.1259408591153
2021-11-09 08:05:00,rl_ppo,0,0,3.775080919265747,1,28.0,27.1259408591153,0,27.160903224750687
2021-11-09 08:10:00,rl_ppo,0,0,3.827364683151245,1,28.10002899,27.160903224750687,0,27.19846825536066
2021-11-09 08:15:00,rl_ppo,0,0,3.884058713912964,1,28.40001678,27.19846825536066,0,27.24653019634623
2021-11-09 08:20:00,rl_ppo,0,0,3.9350385665893555,1,28.50002098,27.24653019634623,0,27.296669827692384
